Identifier,Occurrence Date,Offense,Offense Classification,longitude,latitude
700eec47,08/18/2015 09:00:00 PM,GRAND LARCENY,FELONY,-73.950358757,40.680442873
391df098,08/18/2015 09:00:00 PM,GRAND LARCENY,FELONY,-73.991773916,40.709819565
531bf87a,08/18/2015 09:00:00 PM,BURGLARY,FELONY,-73.832958266,40.715594426
cf3a221a,08/18/2015 09:00:00 PM,BURGLARY,FELONY,-73.940177013,40.716734842
79ccea1f,08/18/2015 09:00:00 PM,BURGLARY,FELONY,-73.940177013,40.716734842
c6cd03cc,08/18/2015 09:00:00 PM,BURGLARY,FELONY,-73.984360984,40.743046829
18e5173e,08/18/2015 09:00:00 PM,FELONY ASSAULT,FELONY,-73.806883374,40.763353616
15d619c3,08/18/2015 09:07:00 PM,ROBBERY,FELONY,-73.934857494,40.689531319
9b418ee2,08/18/2015 09:15:00 PM,ROBBERY,FELONY,-74.010053908,40.636747998
80c070b,08/18/2015 09:15:00 PM,GRAND LARCENY,FELONY,-73.900994204,40.847650947
9cf0d7d1,08/18/2015 09:20:00 PM,ROBBERY,FELONY,-73.941264145,40.711147065
6e7bd1ca,08/18/2015 09:20:00 PM,GRAND LARCENY,FELONY,-73.859520956,40.729990498
6ef69835,08/18/2015 09:30:00 PM,GRAND LARCENY,FELONY,-73.858626485,40.83017513
106e4609,08/18/2015 09:35:00 PM,ROBBERY,FELONY,-74.130746496,40.637615565
71fe8016,08/18/2015 10:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.920683917,40.658234712
eb9fae51,08/18/2015 10:00:00 PM,FELONY ASSAULT,FELONY,-73.954515099,40.681438199
a190fe61,08/18/2015 10:00:00 PM,GRAND LARCENY,FELONY,-73.942524494,40.713607009
9f88a06f,08/18/2015 10:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.750524023,40.746452934
65408d7b,08/18/2015 10:00:00 PM,ROBBERY,FELONY,-73.94491575,40.818742772
9012250a,08/18/2015 10:00:00 PM,FELONY ASSAULT,FELONY,-73.877397261,40.82506399
72ec21df,08/18/2015 10:00:00 PM,BURGLARY,FELONY,-73.898298164,40.861608168
aaf88132,08/18/2015 10:05:00 PM,ROBBERY,FELONY,-74.008471105,40.74181793
65b7be97,08/18/2015 10:06:00 PM,BURGLARY,FELONY,-73.832078131,40.709848347
381a42ee,08/18/2015 10:15:00 PM,ROBBERY,FELONY,-73.948009646,40.817124823
d39aa817,08/18/2015 10:20:00 PM,FELONY ASSAULT,FELONY,-73.929445622,40.692404648
880dc70b,08/18/2015 10:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.966797355,40.604810731
dd7ec0da,08/18/2015 10:30:00 PM,GRAND LARCENY,FELONY,-73.886247765,40.635953827
da7ceea8,08/18/2015 10:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.799689352,40.729580825
af498134,08/18/2015 10:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.880110891,40.895204963
56a814c,08/18/2015 10:40:00 PM,GRAND LARCENY,FELONY,-73.919635201,40.807740799
2bf48f7e,08/18/2015 10:40:00 PM,FELONY ASSAULT,FELONY,-73.859778257,40.828905732
d18fa318,08/18/2015 10:40:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.857424103,40.898887242
e0ef0115,08/18/2015 11:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.84548884,40.65075285
9c5223fb,08/18/2015 11:00:00 PM,FELONY ASSAULT,FELONY,-73.906589923,40.664515169
b3885442,08/18/2015 11:00:00 PM,FELONY ASSAULT,FELONY,-73.86890154,40.688023099
e99c1e9d,08/18/2015 11:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-74.006729049,40.751259983
b0536b3f,08/18/2015 11:00:00 PM,GRAND LARCENY,FELONY,-73.964685387,40.79167106
c350d4ae,08/18/2015 11:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.891174619,40.840470176
7a279cd5,08/18/2015 11:00:00 PM,FELONY ASSAULT,FELONY,-73.876370078,40.880069548
b4adc380,08/18/2015 11:10:00 PM,ROBBERY,FELONY,-73.921752525,40.834953399
230442db,08/18/2015 11:15:00 PM,GRAND LARCENY,FELONY,-73.732056164,40.755598166
e9bc240e,08/18/2015 11:15:00 PM,ROBBERY,FELONY,-73.937116347,40.821694845
69d2853b,08/18/2015 11:20:00 PM,FELONY ASSAULT,FELONY,-73.906589923,40.664515169
58b48917,08/18/2015 11:20:00 PM,FELONY ASSAULT,FELONY,-73.79252745,40.706369364
df7adc4,08/18/2015 11:20:00 PM,ROBBERY,FELONY,-73.881744397,40.869560253
5390ce9a,08/18/2015 11:30:00 PM,FELONY ASSAULT,FELONY,-73.761346871,40.606549503
914ab118,08/18/2015 11:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.963346451,40.645715304
4a57d714,08/18/2015 11:36:00 PM,ROBBERY,FELONY,-73.891382086,40.861708909
cf077aa5,08/22/2015 12:00:00 AM,BURGLARY,FELONY,-73.963703075,40.712191102
732251d6,08/22/2015 12:01:00 AM,GRAND LARCENY,FELONY,-73.952709943,40.720459823
91b80530,08/22/2015 12:01:00 AM,GRAND LARCENY,FELONY,-73.729552419,40.758850344
48d2bab9,08/22/2015 12:01:00 AM,BURGLARY,FELONY,-73.888143946,40.869651719
e3c3a5e3,08/22/2015 12:05:00 AM,ROBBERY,FELONY,-73.868444333,40.678514674
2079b71b,08/22/2015 12:05:00 AM,GRAND LARCENY,FELONY,-73.83416372,40.837133343
39ddbc4e,08/22/2015 12:10:00 AM,GRAND LARCENY,FELONY,-73.984837345,40.758895066
a146f09,08/22/2015 12:15:00 AM,FELONY ASSAULT,FELONY,-73.891679165,40.748118661
c148bcac,08/22/2015 12:15:00 AM,FELONY ASSAULT,FELONY,-73.891679165,40.748118661
22092d62,08/22/2015 12:20:00 AM,FELONY ASSAULT,FELONY,-73.922840264,40.663569288
58c97e02,08/22/2015 12:20:00 AM,FELONY ASSAULT,FELONY,-73.922840264,40.663569288
db6b0f9,08/22/2015 12:30:00 AM,FELONY ASSAULT,FELONY,-74.000769976,40.730756883
7c7a4301,08/22/2015 12:30:00 AM,FELONY ASSAULT,FELONY,-73.943423246,40.755443005
7ab923e1,08/22/2015 12:30:00 AM,GRAND LARCENY,FELONY,-73.984465113,40.760780656
15ca7544,08/22/2015 12:30:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.90009908,40.849217404
4a54ad8,08/22/2015 12:30:00 AM,FELONY ASSAULT,FELONY,-73.890977775,40.870167689
7f7de4bf,08/22/2015 12:40:00 AM,FELONY ASSAULT,FELONY,-73.753587353,40.610035502
6f3f0c96,08/22/2015 12:50:00 AM,ROBBERY,FELONY,-73.881296857,40.660481724
62d16d50,08/22/2015 12:50:00 AM,ROBBERY,FELONY,-73.732065614,40.71017503
88a70075,08/22/2015 01:00:00 AM,GRAND LARCENY,FELONY,-73.951595997,40.709436395
84350ecd,08/22/2015 01:00:00 AM,GRAND LARCENY,FELONY,-73.995481251,40.719330369
7eb095fd,08/22/2015 01:00:00 AM,GRAND LARCENY,FELONY,-74.002115894,40.733545537
470c69d,08/22/2015 01:00:00 AM,FELONY ASSAULT,FELONY,-74.006100008,40.739954393
b902e6a,08/22/2015 01:00:00 AM,RAPE,FELONY,-73.900120875,40.853960274
4ad1b706,08/22/2015 01:00:00 AM,GRAND LARCENY,FELONY,-73.882355561,40.881755556
34822b06,08/22/2015 01:05:00 AM,ROBBERY,FELONY,-73.952709943,40.720459823
f6e06d62,08/22/2015 01:15:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.921005324,40.861631438
26e4171e,08/22/2015 01:20:00 AM,FELONY ASSAULT,FELONY,-73.925189274,40.809193751
f04c5a92,08/22/2015 01:30:00 AM,FELONY ASSAULT,FELONY,-74.01119467,40.606933964
fb4440fa,08/22/2015 01:30:00 AM,BURGLARY,FELONY,-73.98376259,40.666272922
36227370,08/22/2015 01:30:00 AM,GRAND LARCENY,FELONY,-73.811788057,40.671785341
1e940b16,08/22/2015 01:30:00 AM,GRAND LARCENY,FELONY,-73.926856386,40.745088719
d4d54049,08/22/2015 01:30:00 AM,GRAND LARCENY,FELONY,-73.936591159,40.796511713
7b1f6e26,08/22/2015 01:30:00 AM,FELONY ASSAULT,FELONY,-73.88863222,40.824219035
baa1b9cb,08/22/2015 01:40:00 AM,ROBBERY,FELONY,-73.899045099,40.645811329
a934007b,08/22/2015 01:45:00 AM,ROBBERY,FELONY,-74.025178072,40.633106092
f5b5ee07,08/22/2015 01:50:00 AM,FELONY ASSAULT,FELONY,-73.963135646,40.629408454
dea38c53,08/22/2015 01:50:00 AM,ROBBERY,FELONY,-73.869793287,40.689300431
c3ddb67e,08/22/2015 01:51:00 AM,FELONY ASSAULT,FELONY,-73.896999556,40.647330127
adaa5936,08/22/2015 01:55:00 AM,ROBBERY,FELONY,-73.923888612,40.701966627
bbc113d9,08/22/2015 02:00:00 AM,GRAND LARCENY,FELONY,-73.959763513,40.611585386
288faba6,08/22/2015 02:00:00 AM,ROBBERY,FELONY,-73.946226075,40.694971837
8bd78759,08/22/2015 02:00:00 AM,GRAND LARCENY,FELONY,-73.854925221,40.714633343
d2c7ec56,08/22/2015 02:00:00 AM,GRAND LARCENY,FELONY,-73.987030512,40.729490822
91b5fba5,08/22/2015 02:00:00 AM,ROBBERY,FELONY,-73.878027661,40.74725963
423926cd,08/22/2015 02:00:00 AM,ROBBERY,FELONY,-73.95537021,40.804428073
b4914da0,08/22/2015 02:00:00 AM,GRAND LARCENY,FELONY,-73.949125735,40.808021077
38a51e24,08/22/2015 02:00:00 AM,GRAND LARCENY,FELONY,-73.82821878,40.677605279
3910ef2d,08/22/2015 02:10:00 AM,GRAND LARCENY,FELONY,-74.003533941,40.733520799
98f5edd3,08/22/2015 02:10:00 AM,FELONY ASSAULT,FELONY,-73.854527535,40.73983249
d25254d9,08/22/2015 02:17:00 AM,FELONY ASSAULT,FELONY,-73.919836691,40.670431927
ef327d69,08/22/2015 02:17:00 AM,FELONY ASSAULT,FELONY,-73.919836691,40.670431927
ea475f0e,08/22/2015 02:20:00 AM,ROBBERY,FELONY,-73.907159722,40.848188548
32848abc,08/22/2015 02:30:00 AM,GRAND LARCENY,FELONY,-74.008502507,40.648575405
d76a0a56,08/22/2015 02:30:00 AM,BURGLARY,FELONY,-73.914143574,40.69925343
bfec3447,08/22/2015 02:30:00 AM,ROBBERY,FELONY,-73.983303186,40.730338472
febd9fce,08/22/2015 02:40:00 AM,FELONY ASSAULT,FELONY,-73.885630656,40.63653511
ceceb2cd,08/22/2015 02:40:00 AM,FELONY ASSAULT,FELONY,-73.930036667,40.799271863
7e7f5d5,08/22/2015 02:46:00 AM,BURGLARY,FELONY,-73.925308104,40.709737989
b23c7203,08/22/2015 02:47:00 AM,FELONY ASSAULT,FELONY,-73.82621195,40.827910361
95679686,08/22/2015 03:00:00 AM,FELONY ASSAULT,FELONY,-73.984181178,40.725175708
1721890b,08/22/2015 03:00:00 AM,FELONY ASSAULT,FELONY,-73.881545524,40.737631962
b49acc71,08/22/2015 03:00:00 AM,ROBBERY,FELONY,-73.921491637,40.755915968
2636193,08/22/2015 03:00:00 AM,BURGLARY,FELONY,-73.891862968,40.823876276
51b30410,08/22/2015 03:00:00 AM,FELONY ASSAULT,FELONY,-73.918134341,40.847351488
a5519960,08/22/2015 03:00:00 AM,FELONY ASSAULT,FELONY,-73.828350035,40.853527237
e397b395,08/22/2015 03:05:00 AM,BURGLARY,FELONY,-73.903867921,40.842496071
c9c57645,08/22/2015 03:10:00 AM,GRAND LARCENY,FELONY,-73.987326313,40.691854664
9e202b6,08/22/2015 03:20:00 AM,ROBBERY,FELONY,-73.958059148,40.721740954
91d4feb6,08/22/2015 03:20:00 AM,FELONY ASSAULT,FELONY,-73.90202181,40.751199299
cee2c8ec,08/22/2015 03:24:00 AM,BURGLARY,FELONY,-73.906341423,40.831231061
80a456ac,08/22/2015 03:30:00 AM,BURGLARY,FELONY,-73.988136201,40.659543257
f71d971e,08/22/2015 03:30:00 AM,GRAND LARCENY,FELONY,-73.98794868,40.719963868
fc358e69,08/22/2015 03:30:00 AM,ROBBERY,FELONY,-73.886708837,40.877961257
bd3249f,08/22/2015 03:45:00 AM,FELONY ASSAULT,FELONY,-73.896462156,40.701039451
30314a3c,08/22/2015 04:00:00 AM,ROBBERY,FELONY,-73.947849044,40.588688979
c3a2d5b0,08/22/2015 04:00:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.819697151,40.666500576
648c3e3e,08/22/2015 04:00:00 AM,BURGLARY,FELONY,-74.008749294,40.71676103
b17fca6c,08/22/2015 04:00:00 AM,RAPE,FELONY,-73.826917308,40.762334218
83f907bd,08/22/2015 04:00:00 AM,BURGLARY,FELONY,-73.963605589,40.798249842
39c56368,08/22/2015 04:00:00 AM,ROBBERY,FELONY,-73.886493821,40.874700348
19ffe3e2,08/22/2015 04:10:00 AM,FELONY ASSAULT,FELONY,-74.147615382,40.629127462
4d1502da,08/22/2015 04:10:00 AM,GRAND LARCENY,FELONY,-73.906064484,40.676729005
fa850808,08/22/2015 04:10:00 AM,ROBBERY,FELONY,-73.962174925,40.798954776
aa6aaaa8,08/22/2015 04:15:00 AM,FELONY ASSAULT,FELONY,-73.822385333,40.689846367
6d1eaa43,08/22/2015 04:15:00 AM,FELONY ASSAULT,FELONY,-73.938237874,40.827884788
393b80b0,08/22/2015 04:30:00 AM,GRAND LARCENY,FELONY,-73.932192592,40.7074092
5559e8d5,08/22/2015 04:30:00 AM,FELONY ASSAULT,FELONY,-73.992234678,40.74879239
148ad0a2,08/22/2015 04:30:00 AM,BURGLARY,FELONY,-73.766733832,40.764470543
b5973701,08/22/2015 04:45:00 AM,ROBBERY,FELONY,-73.908921119,40.662562754
d19607e4,08/22/2015 04:45:00 AM,GRAND LARCENY,FELONY,-73.964077066,40.767868519
af5aeaa4,08/22/2015 04:45:00 AM,FELONY ASSAULT,FELONY,-73.926141093,40.83364432
283a3d79,08/22/2015 04:50:00 AM,FELONY ASSAULT,FELONY,-73.822385333,40.689846367
c312f4ee,08/22/2015 05:00:00 AM,FELONY ASSAULT,FELONY,-74.08367759,40.618923507
97728562,08/22/2015 05:00:00 AM,BURGLARY,FELONY,-73.995963519,40.678507465
e79aa70a,08/22/2015 05:00:00 AM,ROBBERY,FELONY,-73.791271846,40.739913627
ce230a58,08/22/2015 05:00:00 AM,FELONY ASSAULT,FELONY,-73.865314732,40.750023156
f5fc1212,08/22/2015 05:00:00 AM,ROBBERY,FELONY,-73.859790631,40.752725634
6eea2ae6,08/22/2015 05:00:00 AM,ROBBERY,FELONY,-73.948500512,40.836414907
68391579,08/22/2015 05:10:00 AM,GRAND LARCENY,FELONY,-73.831575981,40.757266081
32203bdf,08/22/2015 05:30:00 AM,ROBBERY,FELONY,-73.898536773,40.70520511
b3052525,08/22/2015 05:35:00 AM,GRAND LARCENY,FELONY,-73.987300996,40.692241674
a595c463,08/22/2015 05:40:00 AM,FELONY ASSAULT,FELONY,-73.857716658,40.748699285
7c3924ad,08/22/2015 05:50:00 AM,FELONY ASSAULT,FELONY,-73.928717513,40.68873993
812399bf,08/22/2015 06:00:00 AM,BURGLARY,FELONY,-73.908872494,40.658580037
6136790d,08/22/2015 06:00:00 AM,ROBBERY,FELONY,-73.842027763,40.686364438
c3aae6e4,08/22/2015 06:00:00 AM,GRAND LARCENY,FELONY,-73.933576266,40.759450567
e5d29813,08/22/2015 06:00:00 AM,FELONY ASSAULT,FELONY,-73.896387514,40.821003964
818d64a3,08/22/2015 06:05:00 AM,FELONY ASSAULT,FELONY,-73.890220123,40.869173391
b72690a4,08/22/2015 06:15:00 AM,ROBBERY,FELONY,-73.939979039,40.764328747
482a172f,08/22/2015 06:15:00 AM,GRAND LARCENY,FELONY,-73.776233907,40.679980738
ed77dbf4,08/22/2015 06:30:00 AM,FELONY ASSAULT,FELONY,-73.863260221,40.871784993
355fe868,08/22/2015 06:45:00 AM,FELONY ASSAULT,FELONY,-73.919704443,40.816219297
69165b70,08/22/2015 06:48:00 AM,FELONY ASSAULT,FELONY,-73.914273566,40.83655923
fd59e2a3,08/22/2015 07:00:00 AM,BURGLARY,FELONY,-73.84947478,40.689025874
2b906033,08/22/2015 07:00:00 AM,ROBBERY,FELONY,-73.887104494,40.843002377
b9421894,08/22/2015 07:00:00 AM,BURGLARY,FELONY,-73.90426428,40.85337642
c0aea83b,08/22/2015 07:10:00 AM,BURGLARY,FELONY,-74.10879096,40.640844347
f301a8d6,08/22/2015 07:15:00 AM,ROBBERY,FELONY,-73.910367098,40.809652528
16e6481c,08/22/2015 07:45:00 AM,FELONY ASSAULT,FELONY,-73.833847183,40.693277986
97bf15c7,08/22/2015 07:53:00 AM,FELONY ASSAULT,FELONY,-73.954684209,40.687254439
9ce03d00,08/22/2015 08:00:00 AM,BURGLARY,FELONY,-73.932040035,40.6306212
a517dd47,08/22/2015 08:00:00 AM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.981861619,40.724195488
896e13f3,08/22/2015 08:00:00 AM,GRAND LARCENY,FELONY,-73.973015299,40.760053931
442450d3,08/22/2015 08:00:00 AM,GRAND LARCENY,FELONY,-73.950724962,40.824045452
71b34a49,08/22/2015 08:00:00 AM,BURGLARY,FELONY,-73.891004897,40.84920917
74db3097,08/22/2015 08:50:00 AM,ROBBERY,FELONY,-73.970728388,40.764535539
377182ea,08/22/2015 08:50:00 AM,BURGLARY,FELONY,-73.982680605,40.765759365
53f097,08/22/2015 09:00:00 AM,GRAND LARCENY,FELONY,-73.971671267,40.593165857
7264e56f,08/22/2015 09:00:00 AM,ROBBERY,FELONY,-73.93233809,40.670667775
bdb492c5,08/22/2015 09:05:00 AM,ROBBERY,FELONY,-73.838558312,40.676247862
80d4bb75,08/22/2015 09:10:00 AM,ROBBERY,FELONY,-73.816076864,40.680015641
436f42a8,08/22/2015 09:20:00 AM,ROBBERY,FELONY,-73.922600369,40.708783767
7d4dd22e,08/22/2015 09:25:00 AM,GRAND LARCENY,FELONY,-73.993949675,40.741335006
5e54dd45,08/22/2015 09:45:00 AM,BURGLARY,FELONY,-73.940823022,40.826110312
403c3820,08/22/2015 10:00:00 AM,BURGLARY,FELONY,-73.946743385,40.620698296
de16654,08/22/2015 10:00:00 AM,GRAND LARCENY,FELONY,-74.023571457,40.623617693
6302402,08/22/2015 10:00:00 AM,BURGLARY,FELONY,-74.00387515,40.644414561
204998f2,08/22/2015 10:00:00 AM,GRAND LARCENY,FELONY,-73.994729465,40.737377112
4c9e99b8,08/22/2015 10:00:00 AM,BURGLARY,FELONY,-73.907911758,40.764477753
418e476d,08/22/2015 10:00:00 AM,ROBBERY,FELONY,-73.937529411,40.797349368
ce618166,08/22/2015 10:00:00 AM,ROBBERY,FELONY,-73.919769369,40.810312698
6be91883,08/22/2015 10:20:00 AM,FELONY ASSAULT,FELONY,-73.866462672,40.6796899
f382e15c,08/22/2015 10:22:00 AM,FELONY ASSAULT,FELONY,-73.886465989,40.835939606
b22953eb,08/22/2015 10:25:00 AM,GRAND LARCENY,FELONY,-73.945259389,40.655718343
55ef3f57,08/22/2015 10:30:00 AM,FELONY ASSAULT,FELONY,-74.223785825,40.507724807
37fa3ba9,08/22/2015 10:30:00 AM,GRAND LARCENY,FELONY,-73.9926471,40.641735481
e2187547,08/22/2015 10:45:00 AM,GRAND LARCENY,FELONY,-73.989075374,40.734999758
2b3b6a20,08/22/2015 10:45:00 AM,FELONY ASSAULT,FELONY,-73.854981494,40.882750922
7b7eb11,08/22/2015 10:50:00 AM,FELONY ASSAULT,FELONY,-73.909308301,40.664105627
ede4e9dc,08/22/2015 10:55:00 AM,ROBBERY,FELONY,-73.942584715,40.794453562
670a087,08/22/2015 11:00:00 AM,GRAND LARCENY,FELONY,-73.993432953,40.601721953
6e6dc7d,08/22/2015 11:00:00 AM,GRAND LARCENY,FELONY,-73.955274248,40.742962354
8403d1c3,08/22/2015 11:05:00 AM,FELONY ASSAULT,FELONY,-73.801603533,40.696218724
b04ce87a,08/22/2015 11:15:00 AM,FELONY ASSAULT,FELONY,-73.930835669,40.655982308
9379dc32,08/22/2015 11:15:00 AM,GRAND LARCENY,FELONY,-73.893106028,40.661843737
d252ab6,08/22/2015 11:25:00 AM,GRAND LARCENY,FELONY,-73.961180777,40.639450991
3441965a,08/22/2015 11:30:00 AM,GRAND LARCENY,FELONY,-73.992393794,40.746028438
8970d1a2,08/22/2015 11:50:00 AM,ROBBERY,FELONY,-74.011485559,40.6439941
fafcf0db,08/22/2015 11:50:00 AM,GRAND LARCENY,FELONY,-73.947098048,40.654975367
533daf0e,08/22/2015 11:50:00 AM,GRAND LARCENY,FELONY,-73.881443723,40.742116786
632228bf,08/22/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.899967181,40.703779084
889df290,08/22/2015 12:00:00 PM,GRAND LARCENY,FELONY,-73.888897898,40.719194511
3a87dc65,08/22/2015 12:15:00 PM,ROBBERY,FELONY,-73.935940757,40.702986784
24aaae4b,08/22/2015 12:20:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.972713262,40.748366729
596610b1,08/22/2015 12:25:00 PM,ROBBERY,FELONY,-73.914579729,40.842979335
c5b1ecfc,08/22/2015 12:30:00 PM,FELONY ASSAULT,FELONY,-73.934156489,40.585110961
cd293a1c,08/22/2015 12:30:00 PM,ROBBERY,FELONY,-73.878564475,40.662630781
7b103bdf,08/22/2015 12:50:00 PM,GRAND LARCENY,FELONY,-73.948339154,40.639305956
2fb0750c,08/22/2015 01:00:00 PM,FELONY ASSAULT,FELONY,-73.786127507,40.591032489
768d8873,08/22/2015 01:00:00 PM,GRAND LARCENY,FELONY,-73.948773424,40.805819651
5bfbaa7f,08/22/2015 01:10:00 PM,GRAND LARCENY,FELONY,-73.889583293,40.860752045
47d90a51,08/22/2015 01:15:00 PM,GRAND LARCENY,FELONY,-73.96991704,40.76256186
be81d62c,08/22/2015 01:20:00 PM,FELONY ASSAULT,FELONY,-73.985848057,40.690866375
60e73046,08/22/2015 01:30:00 PM,FELONY ASSAULT,FELONY,-73.97781979,40.727606514
4da320e0,08/22/2015 01:30:00 PM,GRAND LARCENY,FELONY,-73.973872761,40.764256331
15e14837,08/22/2015 01:30:00 PM,BURGLARY,FELONY,-73.936765755,40.806617895
2ff53e86,08/22/2015 01:46:00 PM,GRAND LARCENY,FELONY,-73.865932005,40.678234551
7abce7b2,08/22/2015 01:50:00 PM,ROBBERY,FELONY,-73.869427251,40.749166039
b5115713,08/22/2015 01:57:00 PM,FELONY ASSAULT,FELONY,-73.909197673,40.673879697
c2812141,08/22/2015 02:00:00 PM,GRAND LARCENY,FELONY,-73.976335922,40.659299895
32ea444f,08/22/2015 02:00:00 PM,FELONY ASSAULT,FELONY,-73.80217888,40.680975218
dc7d5aae,08/22/2015 02:00:00 PM,BURGLARY,FELONY,-73.875473386,40.737120521
a94e9d73,08/22/2015 02:00:00 PM,RAPE,FELONY,-73.900504632,40.843901255
c088c44,08/22/2015 02:00:00 PM,BURGLARY,FELONY,-73.895811931,40.856330633
15e25efd,08/22/2015 02:30:00 PM,BURGLARY,FELONY,-73.906223393,40.691913223
f8e9b430,08/22/2015 02:30:00 PM,GRAND LARCENY,FELONY,-73.973786302,40.763800684
3fc69d22,08/22/2015 02:45:00 PM,BURGLARY,FELONY,-73.996176458,40.611619811
9c50c7eb,08/22/2015 02:58:00 PM,GRAND LARCENY,FELONY,-73.985672762,40.717935229
2c50e75,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.761449299,40.591993997
3c7ac1f7,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.987088117,40.59975614
cf2e8fc6,08/22/2015 03:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.89765991,40.674940477
118c00dc,08/22/2015 03:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.834871817,40.700355485
c8b318f6,08/22/2015 03:00:00 PM,BURGLARY,FELONY,-73.842274489,40.713153746
fd968805,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.914941264,40.752433721
8c9db584,08/22/2015 03:00:00 PM,BURGLARY,FELONY,-73.846286933,40.812711145
413385ac,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.928278316,40.81881871
cc1d5e8f,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.868968205,40.857777174
90be18db,08/22/2015 03:00:00 PM,GRAND LARCENY,FELONY,-73.891990433,40.861100156
e7873f37,08/22/2015 03:30:00 PM,GRAND LARCENY,FELONY,-74.110564608,40.569593176
c10140b9,08/22/2015 03:30:00 PM,GRAND LARCENY,FELONY,-73.958124133,40.647020039
6a63b8b5,08/22/2015 03:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.863360523,40.671644058
7c9cfc2f,08/22/2015 03:30:00 PM,GRAND LARCENY,FELONY,-73.986167723,40.749121191
9ae757b7,08/22/2015 03:30:00 PM,GRAND LARCENY,FELONY,-73.820824352,40.827921329
8dd95040,08/22/2015 03:31:00 PM,ROBBERY,FELONY,-73.986908126,40.691289195
e10a7662,08/22/2015 03:37:00 PM,ROBBERY,FELONY,-73.76964869,40.760869803
86b4c034,08/22/2015 03:45:00 PM,GRAND LARCENY,FELONY,-74.010735392,40.729488307
96bf1642,08/22/2015 04:00:00 PM,ROBBERY,FELONY,-74.162604765,40.593166835
76e84160,08/22/2015 04:00:00 PM,ROBBERY,FELONY,-73.816282003,40.689309788
5651cd97,08/22/2015 04:00:00 PM,BURGLARY,FELONY,-73.893653277,40.759450823
9d38f0aa,08/22/2015 04:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.979195058,40.771788985
1dd6cdda,08/22/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.891105437,40.823120765
89bd4919,08/22/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.919467937,40.832533735
91120eb9,08/22/2015 04:00:00 PM,FELONY ASSAULT,FELONY,-73.925553911,40.838449934
f8a9f031,08/22/2015 04:00:00 PM,FELONY ASSAULT,FELONY,-73.851300629,40.871163624
af6df7f6,08/22/2015 04:00:00 PM,GRAND LARCENY,FELONY,-73.979805614,40.722811787
7e9bfa60,08/22/2015 04:15:00 PM,GRAND LARCENY,FELONY,-73.940126081,40.701150044
ae1bd908,08/22/2015 04:30:00 PM,ROBBERY,FELONY,-73.955122632,40.689453173
62b0eeea,08/22/2015 04:30:00 PM,GRAND LARCENY,FELONY,-74.000192564,40.691855362
4141a408,08/22/2015 04:30:00 PM,GRAND LARCENY,FELONY,-73.976480396,40.576645978
2ae655a7,08/22/2015 04:39:00 PM,FELONY ASSAULT,FELONY,-73.925553911,40.838449934
9d5af46a,08/22/2015 04:45:00 PM,ROBBERY,FELONY,-73.80721832,40.718721663
fe92832d,08/22/2015 04:45:00 PM,FELONY ASSAULT,FELONY,-73.903643392,40.822843728
d767d6bd,08/22/2015 04:50:00 PM,FELONY ASSAULT,FELONY,-73.950373857,40.68437614
6455f842,08/22/2015 05:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-74.145754454,40.634822537
6d07603c,08/22/2015 05:00:00 PM,GRAND LARCENY,FELONY,-74.010610857,40.717801138
9b3a8f2b,08/22/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.981639079,40.720053611
77676c42,08/22/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.962305438,40.778956699
