lsoa,rate_2014,rate_2015,rate_2016,rate_2017,rate_2018
E01031730,265.7797668102438,252.58576667141517,255.95897502107073,244.21500209189503,234.60245133773878
E01031731,244.93913489325902,225.64756060368407,226.59434295951144,217.70116705167774,190.31728459387145
E01031732,260.49377780251126,239.33895663552448,232.00900837465073,224.35411614721417,197.24351077276702
E01031733,283.91619886350065,260.805030891854,231.51096534890263,236.9624440329732,202.93988772303746
E01031734,298.32186402815154,277.42916483297137,229.53435643237358,243.24478210051655,197.00469893217962
E01031735,278.7880907861407,272.62605946262414,277.76602740145324,266.7328021251568,263.0616459918332
E01031736,289.70252065277856,283.06864222211436,286.51701222097165,278.719269567711,284.3492223776332
E01031737,304.5640822482694,298.2257592955051,299.50008069429686,292.68769603426875,300.4888014252388
E01031738,240.88961703127953,219.21345219466505,227.31454489500857,218.80809308136193,201.21938478309445
E01031739,248.91375292871828,230.598885108872,235.91679525274773,223.43683945691555,202.08535035380754
E01031740,253.3110119621265,237.85593939996292,238.4362500778541,234.811220985026,215.1299500703006
E01031741,246.4538537478014,226.54805569860397,228.66105420469694,214.61561180575026,190.28098760642894
E01031742,270.47470426443374,261.3193922921458,258.0126305923933,242.6902719513326,234.67411429470127
E01031743,268.7375885781995,256.3321467114993,259.5183853277386,250.0990071552549,239.44497946877186
E01031744,309.69468280294103,303.3388864020688,354.21215946981846,349.0136592982758,297.4061575879213
E01031745,308.9710356119629,303.22768814056656,355.69957885476896,349.99499054506884,297.6634485428371
E01031746,309.2820352651791,303.86696212610485,357.60084361395525,352.285300289211,299.4284177916633
E01031747,308.7994779615599,302.92818431247576,355.22523573624085,353.0505893704974,299.179625414672
E01031748,310.5296054188101,303.6695689429181,358.4821974963025,354.1694737983357,302.04319415773335
E01031749,295.0517164538387,322.73797697453114,343.04697505355074,334.2828178242663,319.0279316287958
E01031750,321.0656466583123,344.2367907010961,367.99359823483496,343.06918842611424,314.5627770477636
E01031751,291.79140161383685,317.89522343374693,332.3645608905787,327.81972792439115,314.266586258091
E01031752,289.6631551598906,313.6850730965081,316.05363805427163,312.9509297816427,304.1474375948896
E01031753,288.6040702409073,319.1008839381787,332.80649570284123,329.38576002095897,321.6011040749773
E01031754,286.3459668406847,314.20831897697735,325.95463848888426,322.54962222540536,314.6359088738101
E01031755,290.539758308544,314.167906611616,321.26428957136596,316.3117861063609,307.2951826549752
E01031756,294.2638944343914,316.3137760091456,309.6214961794312,303.4270146429108,289.11906368661613
E01031757,298.9138849371067,316.7444417581101,285.3240493147994,283.2872012082651,271.4521189476139
E01031758,292.09692609376464,311.3207613571654,277.65522139661647,276.3357199779655,268.8850565328455
E01031759,285.7916309376637,316.0631955005955,334.0110536222865,329.0265673538212,321.0664915191987
E01031760,306.802638989753,335.58189219145214,349.1535022415028,341.4664402042326,332.16914856491985
E01031761,272.82748289618297,300.9991739306266,326.29434595358396,332.5835862874616,326.34291295380274
E01031763,290.06238318909215,319.9344377420765,335.62784880546013,324.92198330552316,316.34985806391137
E01031764,436.9185533908531,469.6957943834801,447.1610002279708,384.3016669106903,354.77138095546906
E01031765,350.932438398852,377.4929680354408,348.6129684426679,323.9745188886945,312.6813404805039
E01031766,297.1625217160162,302.1258998928596,310.12958679425515,299.40743859883486,303.9264886586304
E01031767,299.0643820809156,294.43101501592724,358.9622005426171,352.02483683500543,296.5640401840424
E01031768,312.5327822136025,305.46719350194377,360.2156105746382,355.72310580862586,303.0938421212929
E01031769,310.12818302604995,304.46088334607435,361.2403969300506,357.6274015267037,303.8660566314496
E01031770,393.16125087901736,335.8989887533819,366.0865827755244,360.8805912963191,325.5723271205683
E01031771,313.5932724296288,305.1274990345591,358.83730692532373,354.3352887105217,302.4223736255449
E01031772,417.50509089515606,446.7997225638278,421.5235681950817,374.8756924376972,348.6609362521386
E01031773,418.7662521882938,451.4062963556835,433.4351068246682,384.38743691128843,359.7166397639966
E01031774,398.16021656277655,425.3577044407922,393.9322427066424,351.82916653555503,328.8537778603495
E01031775,423.6484533904096,454.0722528901691,436.4147847867297,388.15276034904304,361.95025539814765
E01031776,343.7345521594637,345.20617177191326,357.15839192141846,360.92760952857645,329.834249706276
E01031777,352.59755056881255,352.2281632026641,357.57463519592426,386.6482032792004,351.8035420857583
E01031778,361.0171123086204,366.03339632215653,372.9236100009839,363.1179929694047,332.0043747461688
E01031779,372.82746863924496,363.99758929522613,380.1546982741632,492.81109124774605,449.4638211507264
E01031780,365.501418417492,363.3881600057443,382.8868615281739,392.87809860864456,356.28293814635714
E01031781,357.63451935526354,362.3030491828133,370.364918674142,385.87789324754,358.7755860727021
E01031782,533.6175163147761,595.4228743030922,606.394772871469,603.1654532623585,534.0350089638999
E01031783,532.7185265377907,590.4558325055784,608.2987473569221,601.2387152214541,533.083507564939
E01031784,514.3292491605213,564.427311604882,565.6791385620139,563.1253290064755,497.3907712222264
E01031785,518.1290342263987,581.2236944694861,599.079335909425,587.5822693298684,525.7429628249135
E01031786,522.1883620812805,585.1291752771804,599.996738207286,596.2774610426204,530.8307467282202
E01031787,525.3314112514738,514.3709473957416,508.3095340912278,526.4601383179685,470.17265446626965
E01031788,478.9338048609731,458.37585485538847,462.4286223037428,604.4801291531239,516.2452033131493
E01031789,488.3366307735893,463.3554477517453,468.4305824585385,725.9407967834853,617.0906257312465
E01031790,503.57370775784335,496.91121680009,467.78919555389683,491.35732190159507,428.55646193752204
E01031791,496.8390294461659,489.86780014643915,438.68334227722784,491.55956324182745,429.49162422451286
E01031792,508.3127078128052,536.1476114559669,506.0007042790906,602.6409970521539,540.9570935800742
E01031793,529.8876604645073,566.2818017668872,537.8496762999696,632.853953461685,565.9929840076413
E01031794,482.89817107559287,505.16274173952576,465.7708686808501,585.1764115594989,520.0136867867276
E01031795,487.2055451137288,518.8467294598111,480.03575255092346,615.9712195147307,546.8058534637386
E01031796,467.71229912575586,467.7283921601657,434.1587655986817,469.7809139498641,408.6715134861913
E01031797,457.90721577229874,459.78538032868715,448.3738866360643,455.587027912792,395.34980429487536
E01031798,378.92430995096817,380.28831545749205,373.872239703756,396.49445429863334,359.2234798422882
E01031799,385.07859752240506,385.7846237149799,376.8120392327843,389.87907459487315,351.2441933867645
E01031800,453.1340723797176,453.09276246499286,436.78467988943595,447.2581077077995,390.2035302774599
E01031801,414.58098660582476,412.79502101765286,407.3951815128317,425.11151958854686,374.86861500047434
E01031802,474.5282944485533,522.5870171145598,557.753339180699,475.8573194849188,451.88973817973
E01031803,446.9233362664513,480.971985770685,537.5925445294598,438.1209026563124,435.1534034470802
E01031804,480.2929965512581,522.1629794479616,536.350857844485,490.29276646412103,463.10973371182183
E01031805,452.0791770863435,484.27260474824044,536.354412910681,452.5614035193881,439.6077771094221
E01031806,476.55997393582226,515.2828720563319,555.1458830293959,498.8068730769395,468.01627799164777
E01031807,525.6087218209699,537.8708709813353,417.8829768064805,521.5601029979872,461.5793628218374
E01031808,535.5710391175555,529.503456599419,494.9320657787179,533.8267391207548,476.1234928211106
E01031809,535.7916695384682,539.3562185731097,452.50605650706933,525.9004338418335,473.44034768596805
E01031810,526.2906527873937,541.4546319862039,378.58266378588166,505.87826136683424,451.10633680421745
E01031811,530.4284323218302,540.257966907694,392.94524240689464,522.4256163990643,463.56458912044206
E01031812,506.96709242198625,536.5269603718624,447.43705380314304,481.24714877625036,446.60856907456474
E01031813,482.0895104247557,529.2345277562562,480.2746741634732,456.85715008001887,436.21151053156433
E01031814,461.964233388105,499.5010816842888,490.08060847269087,433.59472434305354,424.46564702867545
E01031815,497.5500707646009,522.136500860017,450.0115345967559,471.23260063326165,441.6231989507374
E01031816,474.85354194669924,521.7326453596459,441.5773050150337,439.71050912869424,423.52132923431
E01031817,512.2746650510901,551.840272118184,522.6872292667083,608.7911231304873,540.9339374774078
E01031818,507.3547954622078,541.8751712176261,507.4605339702007,610.6452585211991,544.6717793567855
E01031819,506.84498301746544,548.7546519555644,524.047502330344,613.1309149853483,548.0176455570772
E01031820,699.7376886633524,749.2959012622226,731.024871306141,682.3658245656167,622.9714492724983
E01031821,696.9773983240666,748.090202873616,727.1857215684037,682.3534597162273,619.8232179515857
E01031822,543.365814370813,563.6384430749251,546.7210462978427,540.1356086454493,487.5533954848887
E01031823,474.1157339045678,490.82289852960116,490.61090561587355,479.2030554744671,437.2000018250055
E01031824,457.03885369240294,465.4635432088923,452.07468342206755,457.3269838380833,405.41941719266964
E01031825,529.0883292037669,552.5812712340875,537.1845886305559,564.6062312975508,502.0605553478623
E01031826,483.91494319510826,510.06701913762026,491.63155914519945,550.277890461689,490.9534693874073
E01031827,474.56426949309247,489.8563661635919,475.40121586398755,508.5011160463713,448.3412833027767
E01031828,654.1980064468836,698.590011603013,687.5350577720388,661.164113064707,602.3899305300566
E01031829,625.8825783146817,667.8509670514138,643.8768109276597,648.5599891472307,588.2701380479836
E01031830,510.59915085788623,538.6189682461286,502.7565951046491,589.673495059744,525.4388519839921
E01031831,458.65621905977594,421.95528693598004,437.8074866539002,895.2858649811542,763.5917606070118
E01031832,466.2209541728333,433.6389886112121,458.8092063136211,911.1583485462479,794.1189749172254
E01031833,459.7040619579929,420.0814242061852,437.32540404349544,927.533735132337,795.2829708716963
E01031834,452.3934152739786,414.14280009981667,438.34345334286644,937.4098325393243,798.8859430181906
E01031835,462.8770374571439,418.40138357153364,440.31341903570024,961.6231745987974,810.3819923754719
E01031836,481.30664070179586,494.37586049335226,470.8644480513986,481.4585999057654,422.34656891080147
E01031837,473.30398995297514,473.7718374568619,446.7200101436102,469.64148405666117,401.08501734549014
E01031838,468.10318100751584,470.4662747918948,450.58074844495445,458.6302569237738,399.0028794291461
E01031839,455.549529752005,456.1910837304949,439.7660092693822,461.48104441940325,402.93810295795345
E01031840,483.37940760895316,494.19593654177396,482.3710793188198,489.16219706691294,432.381040410856
E01031841,242.92240436217836,226.31459936074597,214.1222700787672,250.3014052390278,210.98024903533994
E01031842,307.2392541383827,326.6174366417148,324.54816394751134,307.83049809976586,331.0897763844662
E01031843,311.9845087043137,304.51604587356496,433.4185905638397,318.09295672216433,318.08423376031277
E01031844,292.9526125205584,328.94181628992453,343.22298892950084,354.89573445142946,330.3276881355922
E01031845,289.509969396956,325.04775504477277,334.0926074015943,358.27463636705403,323.8404636129229
E01031846,289.5823282219363,325.741637996507,334.1423504806384,356.6711912505239,320.52336224039874
E01031847,169.56520486904353,181.7499686356389,164.82204601337847,137.66233395685873,156.47180696161203
E01031848,267.8135798251688,274.33109057955625,262.0507107809242,264.6139592769068,267.27408318969424
E01031849,628.2456284074532,798.6821128671011,779.1873483910493,723.5422842244247,684.8194469762124
E01031850,292.8234809604186,328.768184796694,343.42720180790656,354.34143612083204,330.34536723512946
E01031851,292.88625448347153,329.1141670113038,344.5502060986017,355.96284780036444,331.48350898085766
E01031852,291.98363176904803,327.6043964100398,341.2496029986447,353.37445527870716,324.6987923625061
E01031853,288.2085168430258,325.5516690962642,334.49659247743955,350.8932288404143,310.26253129284987
E01031854,288.7708394353216,326.6367739997173,334.9275664114797,349.57046823365005,313.7755731065993
E01031855,290.644816718331,325.333567123927,336.9558268512563,351.3608589443854,319.76238343206074
E01031856,291.8798945558254,327.79560472562815,340.7088463876749,353.413332934075,325.7146336429276
E01031857,296.17185987883687,301.7147547321194,292.20325780189063,305.40612194692307,306.68110710115957
E01031858,285.97689170176017,291.14165658230314,282.9378921712694,295.42581437867375,282.90699794260684
E01031859,899.3337046941652,1184.4678862925625,1217.9465799023374,1180.8651394574065,1039.4191038427962
E01031860,915.5288832832214,1222.432945484882,1241.832506958529,1194.5352541129218,1068.906708273583
E01031861,318.12348007255736,325.33188910620316,352.4321418855143,344.21355903740726,338.85375993168554
E01031862,318.51753833260165,328.53486740696104,354.19226931405274,343.55545365491446,339.75775228888284
E01031863,320.4739492301581,325.79069569496136,354.32205697652,346.9130218290093,341.43049018883454
E01031864,323.8826957258456,331.6793789702624,363.33241162295445,353.8055072575416,351.1965843305399
E01031865,323.0670336063573,331.0755739292508,360.287986356996,351.0685248332417,347.63812685733177
E01031866,287.23525224020517,294.2490191494798,286.63566104100624,226.60288740382632,294.10225106247105
E01031867,334.0801625827285,353.9776615010183,342.46513434697636,339.1311623592475,330.41013108972885
E01031868,320.7388379699942,325.1107650327939,344.93518764614856,338.61682604615123,328.79225831952607
E01031869,315.7719465828105,318.16585170236334,294.73717325551837,229.4849863433422,336.6065329968819
E01031870,316.6467393315447,319.12986844643706,296.3932383497599,207.98317350335316,336.4845792749166
E01031871,318.7347562507975,324.92771370220635,324.08657473370357,266.65104923082384,343.36905085271593
E01031872,285.6302395046752,312.5213879818336,318.247987895032,328.1411337735565,308.3200748616059
E01031873,250.3911752122325,234.27438784937655,244.21464300998605,262.502331969301,234.15503105815625
E01031874,230.74458806322178,219.4479169507018,207.19794804858074,250.707743620474,208.67415944023446
E01031876,290.0615436854402,318.05624027094825,325.79422357317077,352.5128424320382,326.69087994092604
E01031877,385.63047624865715,438.25549380867955,529.6807042352109,456.3080635955256,453.6580435904093
E01031878,851.4226614584169,1114.1994182787384,1107.004501650116,1066.0783288397809,901.3741573191706
E01031879,819.8174949008396,1035.0199966444732,1015.0948401541488,969.9853612578072,772.9896961845726
E01031880,899.5465282796412,1184.879977842009,1167.5045570063232,1087.5554713197844,872.6893476144018
E01031882,307.48034328137754,317.9170680647589,301.5838116018275,272.01717702016293,308.34807118096234
E01031883,316.4751366432165,330.86833393981203,333.86822632218184,353.6569167935813,346.04767186106926
E01031884,437.61718521612755,435.8794234734575,473.31877282800156,488.1696548655106,463.2226538235624
E01031885,363.1501009730864,344.8224981333144,329.9341519632552,322.9590418773451,325.1814300078974
E01031886,376.9309702438359,379.23809706579016,379.56629634544333,373.07885697419084,381.05183928105606
E01031887,395.1461807493005,379.63519841356464,403.1856925070617,417.70523026970073,437.56454308735425
E01031888,345.91964522682457,363.75571324021314,346.390101889681,324.5821574375623,289.9351757842175
E01031889,313.0558021044714,315.5796288428536,312.2145965956031,293.19343033738994,264.0264641409923
E01031890,359.9913314495565,377.6468938668625,354.87024861752474,333.25497343553604,291.9900993859919
E01031891,346.7200422231418,378.7820034660653,395.51164104592806,429.2517884397487,406.9259177979241
E01031892,354.3864265585966,353.03234753851325,331.58237679329164,322.7505814600355,313.9873241765319
E01031893,416.23157670910945,431.02317237392754,426.59196185738926,394.1537220856089,386.215948472825
E01031894,350.70175670219913,345.531270413239,321.22753304742395,309.8876453430369,302.95128847707764
E01031895,335.84535868271263,399.10923879196065,439.8399039422006,473.3723343959082,462.5915416467212
E01031896,346.7437100872317,410.84307851536835,457.0763533417675,497.08284538812694,484.4016876763686
E01031897,295.99342690932474,362.35707090780716,384.35589964301306,399.8934832823959,390.95492610192264
E01031898,345.95057916986303,408.8860392806236,452.2163354830897,496.030585692398,487.81864550235565
E01031900,335.179704994008,396.0609134537035,429.12597854311423,476.55984034776816,466.0162147649994
E01031901,335.10283869123566,397.5428745811409,436.2960149400356,478.8805951705101,467.4403982104381
E01031902,339.8130292051246,403.1381186342168,448.30588751539574,477.8937097096221,460.82271449085374
E01031903,335.80262297783133,396.0226314251322,431.4934245787025,472.57918261516426,459.393903474754
E01031904,308.6281008849007,358.9718641561624,378.25846837397734,405.56570363062747,403.018633758561
E01031905,354.46100249657377,370.3008011960744,372.4803834035433,382.8386320881293,344.0064942366119
E01031906,365.6159632307951,378.8815402566245,380.64488721407713,391.56990631539276,350.1680349484688
E01031907,357.2895407077825,369.8885997982405,374.068417596557,371.8788239439067,342.1588103970902
E01031908,370.99970213577296,384.9322201035653,391.83771983810607,386.55374905407916,349.56220319794755
E01031909,368.8514974497168,382.0244246632717,386.36346705984687,392.7898929132203,351.79987853091365
E01031910,369.6057103425137,382.59242039753053,386.4270029233024,392.3957014887976,352.13017057818365
E01031911,372.1228054494881,384.92832061490185,389.0338259781019,395.27829781997383,354.5139838578886
E01031912,368.2486777012223,381.87494157981,383.48593050995845,398.6541249862917,355.6869979809813
E01031913,374.86446582605464,386.7538844218874,388.19413404805937,408.2514857778191,360.7932331879819
E01031914,374.89164687935414,387.4009047516329,392.37825358085075,395.92513213561676,353.90534218245324
E01031915,366.89895491265054,380.6378684840249,386.24685781686617,389.2022757270038,351.5430964171576
E01031916,298.47056842805756,314.6019506268678,304.6969653465123,320.52259962582855,316.6107949004039
E01031917,330.11905562961834,346.3464338642517,341.0020368158903,352.44699473664787,331.2024261145085
E01031918,366.6486875236828,380.08741120545824,383.09095657309575,391.7008313947319,351.9552840233398
E01031919,363.41028672927655,376.2094642300608,382.1684886606651,385.4308356562115,349.79802794504644
E01031920,374.39299000422415,386.06415121224717,390.9993132847223,390.15004690140495,351.52695489966624
E01031921,259.3754788092982,278.20261426956915,263.8660423566431,283.64625481203785,297.16153609125826
E01031922,262.95205541994864,280.57836074985175,266.260280112454,284.6371976011536,297.88576717082134
E01031923,253.14638414515812,270.2232954576034,254.71433383473732,273.80947982393315,290.72627970318
E01031924,263.42831063196815,281.49402450748244,269.50247476830054,286.8474332242815,298.74139798918696
E01031925,376.18477827830435,387.56854481224605,392.065515926324,394.9104216551647,354.88618917543624
E01031926,371.9121609500673,383.5304176620231,387.17749956432897,395.79294966884856,353.5864960910828
E01031927,371.9485187490998,384.310246217586,389.4233756062417,400.7792050492461,356.0436034982151
E01031928,376.53580393544866,388.5757024462541,391.2003934416491,400.1708771989167,356.9949637654592
E01031929,264.0677587842032,289.2644492681596,272.77677449359095,265.9135523674926,258.1038843492
E01031930,256.8791745448184,284.662851132046,269.3423312816074,263.93990035026104,257.7288352483793
E01031931,298.3858199327517,294.91515835710624,296.70824351964166,277.7261217669698,253.55090741083995
E01031932,296.95542393177925,293.857029801313,295.6051153842713,275.4880278004816,250.75284990947134
E01031933,295.5952217195286,292.41761820695564,294.2359951033084,274.11630302854024,250.7139153244264
E01031934,386.49745997574917,411.16682010692284,449.11223373691456,466.60612228157385,476.65238163764957
E01031935,382.32632476163343,394.5147979645775,424.7718118832957,438.17391343092385,448.90784766041924
E01031936,379.5528010261071,402.6236935665173,443.07923456745436,469.30471618739006,478.9578773414279
E01031937,316.298046366873,384.4148859768448,416.42197560076215,439.75121464816107,424.4878868810849
E01031938,326.3316745645203,390.50670717540186,427.26350949811695,464.9844895012821,455.8042142666412
E01031939,361.24220322630714,384.9265489202514,398.7649018679551,441.7270358691118,415.9317577899087
E01031940,216.27138298487012,221.24522613421237,226.28632265371186,210.1075299049088,240.33418455248432
E01031941,308.75361584198254,310.39367473394435,310.2417631152966,291.8655174436824,263.16618236448625
E01031942,330.2109357752266,339.6523374567215,356.5275637932301,365.10201765894055,342.42537600222755
E01031944,512.0125813475045,558.1128032733521,603.9063156259693,526.9122681159116,512.1073401394268
E01031946,427.42609081233456,494.6785213632978,493.8985451116972,451.3644446326336,471.5861257631737
E01031947,345.0598072471854,338.4510069198752,311.1008906272424,296.6252182186502,287.80692125503134
E01031948,345.1738510656495,340.18148598156233,316.2559791211201,304.53389208825087,294.30053442996655
E01031949,346.0772384238697,339.89788742269076,311.4710921572179,298.79199350849285,289.4575817175314
E01031950,188.39982939765179,201.92435559304818,203.53800789316986,192.51551969396988,223.05391476442
E01031951,247.82745777317402,244.1847808405994,242.48992873235497,229.9413434311107,251.80157468416647
E01031952,298.0087550656957,294.5012565029388,295.82738685765673,274.51252860190846,251.01407721617866
E01031953,298.06677007288926,295.2040053331803,297.0597972047759,276.8538275074619,251.80342438491166
E01031954,374.2074351583844,372.7457144728576,386.7248661687287,456.01603868870853,451.98679263014105
E01031955,404.8614817343202,439.7498096107503,468.64089872462904,452.1075534979126,467.9278580824034
E01031956,433.55933489112556,462.8822785985636,483.4297423253644,452.0929920925419,466.4494275768718
E01031957,173.78627333777388,182.77179828996017,234.23327055408922,225.44917292131043,192.1717723866755
E01031958,222.08811425028344,227.79070531090036,257.5818613440622,249.88409294163395,224.99151498570234
E01031959,344.0055445686064,338.01155311866796,312.3057599106176,299.6901848866191,290.7793534432222
E01031960,336.3055876823275,332.23667388119986,309.05549898885283,295.77796265744934,286.7479516457566
E01031961,501.26594777689326,540.8911706838247,589.1054336984923,531.9921896196904,513.7330721774829
E01031962,380.6258518118508,402.5975818795259,436.091048154242,446.6833122785077,450.90735709956306
E01031963,492.85728700690674,558.5012244684934,597.8417909436552,532.5424192419671,539.2455780671838
E01031964,513.8369323557134,568.3328975706506,620.0699020188971,545.1853250907199,532.8412521979884
E01031965,513.0924622928685,568.1657307914319,617.4080521644322,543.0041763355285,533.0109609798548
E01031966,532.9272583214346,578.4196627134012,642.2094770676497,559.698180971168,524.4877738560408
E01031967,526.024622927879,574.1228866084045,631.4243063316264,552.4030062970994,529.4267606787014
E01031968,528.9464254208161,576.0315510150473,636.8807797547464,556.6366015591244,527.3140598909478
E01031969,523.2120120301855,572.578113049664,628.6755584762487,549.8888133179427,529.5644992716926
E01031970,347.8216514868464,358.54028201291413,368.18906770844256,336.62733654908897,338.1509095448752
E01031971,337.6886364094205,351.77638275904263,354.20414211102667,326.2543002278234,329.1555363883604
E01031972,323.4916359493591,354.1337515170917,334.59990676070925,311.26894588236286,305.40355648212744
E01031973,329.89179412391763,351.831310198608,339.0833901694414,326.47455471444925,319.1512659731269
E01031974,437.50847055480193,461.88830719239803,472.34009468458805,464.2249211060821,445.35852849688615
E01031975,443.8877724962976,468.93786026595933,483.13807483739635,476.0445921731577,458.1036368943081
E01031976,434.4535128138511,460.2282110770645,468.73786566640393,461.33545392062274,440.7641262165961
E01031977,432.82747100210287,459.5627708046059,469.885098427599,460.63965455399926,439.33443197309333
E01031978,435.1599309786798,460.578833240029,469.83466222841577,462.4483479854071,445.9434560745015
E01031979,436.68420382822836,463.17844294738507,473.1888783610286,464.1025563580613,443.3614745988258
E01031980,331.76243602626556,377.19897320588944,386.87124497601263,344.5223726060939,328.0362895322623
E01031981,290.1247522653459,380.6286023405438,389.75923734322697,331.72386050697844,316.33382755721937
E01031982,336.8090267583387,374.4870253840699,392.2626442372722,342.40861429934574,332.45347050323943
E01031983,305.59851946332765,377.8095684070657,391.247574658442,338.14539340249434,322.6861581690954
E01031984,417.3304546403967,378.38933423696886,390.0681159536626,334.00655644938337,323.74204555222644
E01031985,389.01340310128387,377.0994410685934,393.95588145755534,340.9321294275931,336.44384155900974
E01031986,370.2629521678286,374.154095539717,394.8946934431029,342.07835549988414,347.01076559810105
E01031988,396.6204754441293,424.394866624594,402.8515882557709,397.96185935206813,372.26907951399085
E01031989,409.48242674247365,437.7454419311971,436.74816051384676,427.9090590060006,410.4654877301998
E01031990,243.3630653015028,265.47712949114367,234.6716308739506,255.47748714587513,222.8369835028926
E01031991,226.26402205865998,254.91043784878107,301.70514430663593,340.92226207747086,290.9160853981637
E01031992,348.1115831321152,355.10945971888304,367.03142297296563,350.39650693560117,379.76773534513944
E01031993,352.5587144342879,354.8914652048181,372.2053932709148,357.40571557383373,394.2845296903041
E01031994,349.7838380961682,354.4117037784843,369.8756946199232,354.80343596882005,387.3832241933306
E01031995,353.45315524935756,356.2071048375226,374.89521427409915,358.4993473819557,393.3736594845814
E01031996,372.98514747760436,400.5485383527609,393.37474191043617,385.186539094771,372.50671141802684
E01031997,371.56072275753354,399.2985122305624,390.2056625339887,383.4921638194712,370.38099036639255
E01031998,392.37755457894406,417.1504715336393,412.34501729569445,402.96720933184196,376.0253543844592
E01031999,368.20783616538193,395.965471426389,390.78964690951113,383.0088311133873,368.4883567279187
E01032000,359.5559710955595,363.05833112431156,379.03556660993434,339.7039941529245,345.87072801794494
E01032001,367.5997741225749,378.3552748114481,390.920994946534,339.4532271522716,333.9906047413841
E01032002,388.62899212952647,376.4814451863219,393.5017113111154,344.2209133405548,330.32594358316953
E01032003,396.7296452588969,376.2438627257154,395.68648655391956,343.1986466430887,329.0117299987634
E01032004,321.4087014287699,331.19510170614984,293.79107068287726,405.8922453486709,371.06588585449555
E01032005,371.1683191221309,371.0636630620269,395.2869337882753,342.8201217568047,351.0225580497932
E01032006,364.67184338381,364.6254876952973,387.9594044762988,333.97581605141005,351.0727386189334
E01032007,367.19678145179034,374.42998055437585,395.3611905588635,338.8276811457721,349.8728560632046
E01032008,370.1791671070534,376.9935569630965,404.47012103129464,351.55005110237073,353.4954241678381
E01032009,363.66994330995686,369.7037801512949,394.4628397735043,343.2786343404173,354.4766626436292
E01032010,225.849661635938,248.44004850036876,275.4794768714067,352.01867035214497,313.3887269623567
E01032011,380.5398457825312,377.89559188442894,401.9352108354995,358.3248089099706,349.37600783473073
E01032012,373.5492179809136,377.6306346983471,399.35396454535635,338.9740550013232,349.3735296190502
E01032013,392.1967862238498,397.49412850240003,364.4087524545037,398.919636273299,377.7282005401267
E01032014,371.01242972458664,382.71179334686224,401.2506669567312,354.19743928805633,357.03821904272183
E01032015,367.91025586445147,381.5039236557566,399.75591138650833,334.4160718202603,350.19914297825574
E01032016,360.0119093697054,368.7231572361462,387.89717046255345,360.7989285320004,357.62972019839344
E01032017,376.08038928503026,376.1376220163995,404.3556549045258,366.5496370366924,352.5153408640422
E01032018,378.13545247387964,382.9899230170678,408.3659524470001,358.8351042474237,352.851542265458
E01032019,381.7798715412856,387.55827544931776,407.89526318614674,358.0791016415625,345.1271373570085
E01032020,374.4029119888383,382.18023464155084,404.8292822633684,355.55083187865387,351.98608730582254
E01032021,359.826276289629,370.21707165486725,393.650224000096,335.62256489156783,356.74923544595435
E01032022,365.7343501494666,374.91524231638505,404.9187515119589,346.8789384898134,356.778738462997
E01032023,358.01701039680836,364.7644648628144,382.4353417867179,314.63871319976204,353.6487296525785
E01032024,388.3203322684519,383.7420444698801,407.46455995757907,359.810081877742,340.6489572655421
E01032025,363.9343166774755,370.5052179708501,388.08490702740744,346.55172107194835,337.2514994726509
E01032026,389.94929506110265,422.94354796234796,414.4155173035539,434.5108149964665,412.5864835608422
E01032027,380.5465832947841,394.98769003031737,346.9171337062101,418.7319329616968,391.654285966697
E01032029,229.91349023693704,245.6029088968925,257.32260868497826,473.93603837233326,422.1349002619332
E01032030,223.74109654150007,240.01002902679338,251.6892873165503,491.39031085242823,439.2616606058988
E01032031,332.36795744358614,354.2284378138195,351.6138423858665,453.2089206362336,416.1188607627369
E01032032,363.3524652110223,364.31082466120694,377.2334344804046,316.9013086224777,375.0204283917827
E01032033,406.2557673390245,426.4122421682769,433.91598464064975,386.4644432161431,418.89094183632363
E01032034,357.72688584399606,352.23343853356005,369.82052542692077,320.1221605406839,357.03322220478685
E01032035,414.6470865999328,428.3575062501599,479.2241458298521,549.7269714081979,592.6482254902435
E01032036,415.2125186142778,425.5763472178204,456.84835873451874,512.1651562687132,555.222826670342
E01032037,382.5997537522644,393.82455636064344,452.82732950662466,522.4831812679032,577.3450947197158
E01032038,376.27089506677174,378.21591571624134,313.5283416839106,394.062766682737,372.47249086600306
E01032039,376.2652578963048,370.1035123763653,298.8759953083263,381.8015479196519,356.1700909655646
E01032040,375.16051058003484,380.3545320921422,331.6756960207703,385.6250017276789,362.1457842664223
E01032041,313.4194989041855,296.96338615531477,319.4900621997978,349.238772977456,346.6696189532343
E01032042,295.8577243731939,284.82616388083034,306.3149189025701,352.0131470052412,348.05596144956877
E01032043,305.6208527265043,328.6223241046135,328.79442240885294,334.5290207894283,304.3082745626024
E01032044,296.53565741600414,317.91692432871685,322.01585423594844,345.8816392037442,322.08356344457854
E01032045,271.6801794707829,300.0911834291825,333.6497937419966,306.096721011871,296.3112168082917
E01032046,272.26895478066615,299.80250709159736,334.1621500248815,306.53170213991245,296.38576265531674
E01032047,272.5897526787562,301.4757589278532,335.2002452387994,307.1619772986175,297.1004895419668
E01032048,273.856588992122,301.80394285083,334.3706036108148,306.3512936873679,298.86008873959804
E01032049,273.26809430817457,301.01418662090276,333.7439249458975,305.6665893805874,297.21564375314637
